code,coname,house,analyst,carm,yy,mm,dd,title
9540,한국조선해양,하이투자증권,허성덕,-0.04744623,2011.0,11.0,22.0,2012년 현대중공업의 성장성에 주목하자
9580,무림P&P,하이투자증권,원용진,0.0185099138,2011.0,6.0,7.0,제지 일관화 공장 가동으로 펀더멘탈의 변화가 진행 중
9830,한화솔루션,하이투자증권,이희철,0.0709295299,2011.0,3.0,8.0,예상보다 견조한 업황 속에 연결실적 호전 전망
9830,한화솔루션,하이투자증권,이희철,0.1013918565,2011.0,6.0,14.0,바이오시밀러 기술수출로 신규사업 성장성 부각 전망
10140,삼성중공업,하이투자증권,허성덕,-0.029410608,2011.0,4.0,14.0,반갑다 LNG 이제부터 시작이다
10520,현대하이스코,하이투자증권,정지윤,0.08568479,2011.0,1.0,31.0,"감가상각비 396억원 증가, 그러나 2013년 887억원 감소함"
10520,현대하이스코,하이투자증권,방민진,0.1252174924,2011.0,8.0,10.0,2Q11 Review: 우호적 스프레드는 3분기에도 유효할 전망
10520,현대하이스코,하이투자증권,방민진,-0.045565199,2011.0,10.0,17.0,3Q Preview: 자동차용강판은 실망시키지 않을 것
10620,현대미포조선,하이투자증권,허성덕,-0.009290086,2011.0,6.0,7.0,HMD PC선박 수주시작
10620,현대미포조선,하이투자증권,허성덕,-0.011086343,2011.0,11.0,8.0,HMD 미래의 변화를 꿈꾸다
10690,화신,하이투자증권,최대식,0.0326023602,2011.0,5.0,22.0,"1Q 실적 ‘어닝 서프라이즈’, 차별화된 주가 흐름 나타날 듯"
11070,LG이노텍,하이투자증권,한은미,0.0759754994,2011.0,1.0,24.0,2~3월 경 LED TV 수요 회복과 함께 주가 반등 전망
11070,LG이노텍,하이투자증권,한은미,0.0311537703,2011.0,11.0,22.0,LED 수요 개선 확인 전까지는 주가 상승력은 제한적일 전망
11170,롯데케미칼,하이투자증권,이희철,0.0641295299,2011.0,3.0,8.0,아시아 Top Tier를 향하여
11760,현대상사,하이투자증권,민영상,0.0256229281,2011.0,5.0,17.0,중장기 그룹 시너지 효과 창출에 주목
11790,SKC,하이투자증권,이희철,0.0999918565,2011.0,6.0,14.0,화학과 필름 고른 성장으로 실적모멘텀 지속 전망
12330,현대모비스,하이투자증권,최대식,-0.08921345,2011.0,1.0,28.0,지난해 4Q 실적 모듈사업 수익성 개선 두드러져
12330,현대모비스,하이투자증권,최대식,-0.031635011,2011.0,5.0,2.0,"목표가 상향, 1Q 실적 ‘어닝 서프라이즈’"
12330,현대모비스,하이투자증권,고태봉,0.0595537703,2011.0,11.0,22.0,12년 2Q부터 터닝의 관점으로....
15750,성우하이텍,하이투자증권,최대식,0.1235917765,2011.0,3.0,21.0,"밸류에이션 저평가, 글로벌 성장세 지속"
20560,아시아나항공,하이투자증권,김지은,0.0041948612,2011.0,6.0,29.0,대한통운 매각 차익 예상 상회
21240,웅진코웨이,하이투자증권,박종대,-0.003174414,2011.0,9.0,29.0,일시적 수익성 하락보다는 펀더멘탈 개선을 보자
23530,롯데쇼핑,하이투자증권,박종대,0.01627987,2011.0,10.0,27.0,지금 사야하는 3가지 이유
23530,롯데쇼핑,하이투자증권,박종대,-0.073004022,2011.0,11.0,30.0,2012년 유통 명가(名家)의 자존심 회복
28050,삼성엔지니어링,하이투자증권,김열매,0.055994967,2011.0,2.0,7.0,성장은 지속된다!
30000,제일기획,하이투자증권,민영상,0.0341758536,2011.0,4.0,29.0,서두르지 말고 천천히 저점 매수하자
30000,제일기획,하이투자증권,민영상,-0.055138616,2011.0,10.0,21.0,시장은 커지는데 경쟁 리스크가 없네 ?
33530,세종공업,하이투자증권,최대식,0.0223819715,2011.0,2.0,14.0,밸류에이션 싸고 모멘텀 많아 주가 상승 여력 충분
33530,세종공업,하이투자증권,최대식,0.0294270672,2011.0,4.0,4.0,올해에도 러시아공장 가동으로 성장 이어질 듯
34120,SBS,하이투자증권,민영상,-0.040178699,2011.0,5.0,9.0,2분기에도 기분 좋은 출발
34220,LG디스플레이,하이투자증권,박상현,-0.018549702,2011.0,2.0,28.0,1분기 후반부터 비중확대 권고
35250,강원랜드,하이투자증권,민영상,-0.030986188,2011.0,11.0,21.0,4분기는 실적회복보다 배당 메리트에 주목
35760,CJ ENM,하이투자증권,민영상,-0.01521521,2011.0,1.0,31.0,채널 리스크 완화 속에 안팎의 성장성 재부각
36830,솔브레인,하이투자증권,송명섭,0.0205769177,2011.0,11.0,15.0,3Q 실적 예상치 상회. 꾸준한 실적 개선 전망
36930,주성엔지니어링,하이투자증권,송명섭,0.0355410966,2011.0,2.0,19.0,2Q11부터 실적 개선세 뚜렷할 듯
39490,키움증권,하이투자증권,김지현,0.0077869513,2011.0,11.0,25.0,확고한 브로커리지 시장 지배력으로 양호한 2Q 실적 시현
42660,대우조선해양,하이투자증권,허성덕,-0.013333746,2011.0,5.0,5.0,대우조선해양1Q 실적 Review: 조정영업익도 어닝 서프라이즈 수준
42660,대우조선해양,하이투자증권,허성덕,-0.096615375,2011.0,11.0,3.0,3Q11 Review 과거(실적) 보다는 더 큰 미래(수주)를 보자
42660,대우조선해양,하이투자증권,허성덕,0.0897537703,2011.0,11.0,22.0,2012년 LNG FPSO 수주가 이어진다
44820,코스맥스비티아이,하이투자증권,박종대,0.0512190447,2011.0,12.0,12.0,자회사 실적모멘텀 확대 주목 필요
45710,온미디어,하이투자증권,민영상,-0.00681521,2011.0,1.0,31.0,CJ E&M 성장가치 감안 거래정지 전에 사두자
53000,우리금융,하이투자증권,유상호,0.1354459325,2011.0,9.0,28.0,펀더멘털 보다는 주가의 수준이 매수기회를 제공
55550,신한지주,하이투자증권,유상호,-0.016556805,2011.0,11.0,16.0,대표은행의 길을 걷는 중
64420,케이피케미칼,하이투자증권,이희철,0.0552502983,2011.0,2.0,28.0,여전히 타이트한 업황. 상반기 어닝서프라이즈 예상
66570,LG전자,하이투자증권,한은미,0.0099537703,2011.0,11.0,22.0,둔화되는 선진국 IT Set 수요가 실적 개선 속도를 늦출 전망
68270,셀트리온,하이투자증권,이승호,-0.003308223,2011.0,3.0,20.0,"바이오시밀러를 향한 10년, 2015 글로벌 바이오회사 도약전망"
68270,셀트리온,하이투자증권,이승호,0.0656099138,2011.0,6.0,7.0,건강보험 재정위기 입각 바이오시밀러 우호적 외부 변화 주목
68270,셀트리온,하이투자증권,이승호,-0.047335751,2011.0,10.0,31.0,셀트리온 세계 최초 바이오시밀러 시장 선점 가능성 불변 판단
78520,에이블씨엔씨,하이투자증권,박종대,0.0143177807,2011.0,11.0,2.0,국내외 브랜드력 확대 주목 필요
79160,CJ CGV,하이투자증권,민영상,0.012896768,2011.0,4.0,25.0,우호적 영업여건 전환 - M/S상승 & 3D확대
79160,CJ CGV,하이투자증권,민영상,-0.015252765,2011.0,12.0,2.0,4분기가 달라졌다.
84870,TBH글로벌,하이투자증권,박종대,0.0657030551,2011.0,10.0,24.0,실망하기에는 이른 성장성과 브랜드력
86790,하나금융지주,하이투자증권,심규선,-0.023583175,2011.0,3.0,17.0,실망(失望) : 금융위 론스타의 대주주 적격성 판단 유보
86790,하나금융지주,하이투자증권,심규선,-0.032830582,2011.0,4.0,17.0,1분기 견조한 실적. 외환은행 인수 승인이 가장 중요
86790,하나금융지주,하이투자증권,유상호,0.0283030551,2011.0,10.0,24.0,시장의 예상만큼만을 채워주는 실적
90430,아모레퍼시픽,하이투자증권,박종대,-0.010872933,2011.0,4.0,4.0,중국 제2 라운드 순조로운 출발
90430,아모레퍼시픽,하이투자증권,박종대,-0.055104022,2011.0,11.0,30.0,2012년도 ‘중국’은 더 강력하다
91690,디지텍시스템,하이투자증권,박상현,0.1410694208,2011.0,1.0,4.0,큰 폭의 실적 전망에 주목
91700,파트론,하이투자증권,한은미,0.0099769177,2011.0,11.0,15.0,삼성전자 휴대폰 경쟁력 개선으로 동사 성장 모멘텀은 지속!
96770,SK이노베이션,하이투자증권,이희철,0.0499295299,2011.0,3.0,8.0,정제마진 개선 속에 부문별 고른 성장 예상
101060,SBS미디어홀딩스,하이투자증권,민영상,0.0451431947,2011.0,11.0,16.0,지상파 컨텐츠 가치상승 향유를 지속
105560,KB금융,하이투자증권,유상호,0.1177459325,2011.0,9.0,28.0,대표으행으로 바라보기엔 아직 5% 부족
60,메리츠화재,한국투자증권,이철호,-0.079204022,2011.0,11.0,30.0,메리츠화재로 시선을 보내는 이유
150,두산,한국투자증권,이훈,-0.152178725,2011.0,2.0,18.0,변한 것은 주가뿐 => 변함없는 펀더멘탈
150,두산,한국투자증권,이훈,-0.039135066,2011.0,11.0,29.0,준비된 선물이 많다
270,기아차,한국투자증권,서성문,0.0662436833,2011.0,3.0,24.0,"강력한 펀더멘털 반영 목표주가 85,000원으로 상향 (요약)"
270,기아차,한국투자증권,서성문,-0.030985662,2011.0,11.0,7.0,글로벌 시장점유율 빠르게 상승
270,기아차,한국투자증권,서성문,-0.001442735,2011.0,12.0,28.0,12년에도 가장 주목받을 종목
660,SK하이닉스,한국투자증권,서원석,-0.00768544,2011.0,12.0,23.0,4Q11 Preview: 턴어라운드 모멘텀에 베팅
720,현대건설,한국투자증권,이경자,0.0132684537,2011.0,11.0,24.0,"다시 돌아온 이라크와 리비아, 휴식기에서 벗어날 현대건설"
720,현대건설,한국투자증권,이경자,0.0402959777,2011.0,11.0,30.0,탐방속보
810,삼성화재,한국투자증권,이철호,0.103272345,2011.0,8.0,18.0,탐방속보
830,삼성물산,한국투자증권,이경자,-0.091419506,2011.0,3.0,11.0,다시 보는 상사 가치
830,삼성물산,한국투자증권,이경자,0.0257727284,2011.0,12.0,1.0,유전 광구가 아닌 유전 기업을 인수한 최초의 사례
1040,CJ,한국투자증권,이훈,-0.041941578,2011.0,6.0,24.0,CJ를 둘러싼 두가지 이슈: 대한통운인수 & 삼성생명 주식처리
1120,LG상사,한국투자증권,여영상,0.0098705803,2011.0,12.0,21.0,최대주주 지분변동보다는 자원개발사업 확대에 무게를 두자
1300,제일모직,한국투자증권,유종우,-0.044708223,2011.0,3.0,21.0,1분기 실적은 실망스럽지만 소재업체로의 성장성은 유효하다
1300,제일모직,한국투자증권,유종우,0.0482684537,2011.0,11.0,24.0,2012년 OLED소재 사업 본격화
1740,SK네트웍스,한국투자증권,여영상,-0.014682219,2011.0,11.0,2.0,실제로는 양호한 실적
2350,넥센타이어,한국투자증권,서성문,0.0666436833,2011.0,3.0,24.0,"가격 경쟁력 강화로 목표주가 15,000원으로 상향"
2350,넥센타이어,한국투자증권,서성문,-0.018880955,2011.0,12.0,12.0,수익성 회복 가속화 전망
2350,넥센타이어,한국투자증권,서성문,0.0118777708,2011.0,12.0,22.0,수익성 회복 가속화 전망 (요약)
3490,대한항공,한국투자증권,윤희도,0.0207416561,2011.0,12.0,30.0,수요의 구조적 변화 이상 無
3550,LG,한국투자증권,이훈,-0.055024168,2011.0,11.0,4.0,과도한 주가하락
3550,LG,한국투자증권,이훈,0.0136684537,2011.0,11.0,24.0,더 이상 저평가는 없다
3600,SK,한국투자증권,이훈,-0.004857093,2011.0,3.0,14.0,SK이노베이션 따라잡기
3690,코리안리,한국투자증권,이철호,0.0067055494,2011.0,12.0,29.0,탐방속보
4020,현대제철,한국투자증권,최문선,0.0283329464,2011.0,1.0,20.0,4Q10 Preview: 한번 더 놀랄 준비되셨습니까?
4170,신세계,한국투자증권,여영상,0.0127497531,2011.0,6.0,10.0,"성장하는 백화점, 도전하는 이마트"
4170,신세계,한국투자증권,여영상,0.0214157815,2011.0,12.0,14.0,저조한 11월 실적
4370,농심,한국투자증권,이경주,-0.00248084,2011.0,3.0,2.0,어려운 환경 속에 호실적 기록
4370,농심,한국투자증권,이경주,-0.081622229,2011.0,12.0,22.0,가격 인상은 재평가의 계기 (요약)
5180,빙그레,한국투자증권,이경주,0.0055754994,2011.0,1.0,24.0,4Q10 Preview: 높은 매출액 성장에 주목
5180,빙그레,한국투자증권,이경주,0.0891507592,2011.0,10.0,18.0,탐방속보
5280,부산은행,한국투자증권,유상호,-0.043827664,2011.0,1.0,19.0,지역 프랜차이즈의 한계를 넘어서는 펀더멘털
5380,현대차,한국투자증권,서성문,0.0747502983,2011.0,2.0,28.0,고유가와 Toyota 리콜은 절호의 기회 (요약)
5380,현대차,한국투자증권,서성문,-0.039631546,2011.0,11.0,24.0,경쟁력 있는 신차 출시 능력 탁월
5380,현대차,한국투자증권,서성문,0.0244525291,2011.0,12.0,19.0,Avante MD ‘Car of the Year’의 가장 유력한 후보
5490,POSCO,한국투자증권,최문선,-0.065860787,2011.0,1.0,14.0,"실적 바닥은 확인, 제품 가격 인상이 주가 상승의 Key"
5490,POSCO,한국투자증권,최문선,-0.015031546,2011.0,11.0,24.0,"2012년, ‘고로의 역습’ 시대가 펼쳐진다"
6280,녹십자,한국투자증권,이정인,-0.051001242,2011.0,6.0,23.0,혈액제제에 관한 못다한 이야기
6400,삼성SDI,한국투자증권,이승혁,0.0447763457,2011.0,11.0,23.0,장부가치 대비 가장 저평가된 IT 주식
8000,도레이케미칼,한국투자증권,박기용,-0.075527272,2011.0,12.0,1.0,요요현상 없는 체질 개선
8060,대덕전자,한국투자증권,양정훈,0.0123655569,2011.0,9.0,27.0,탐방속보
8060,대덕전자,한국투자증권,양정훈,0.0187763457,2011.0,11.0,23.0,모바일 DRAM 고성장 수혜주
9240,한샘,한국투자증권,강문성,0.1141130105,2011.0,8.0,11.0,유통업체는 유통업체와 비교해야 한다
9830,한화솔루션,한국투자증권,최지혜,-0.049854068,2011.0,9.0,28.0,탐방속보
9970,영원무역홀딩스,한국투자증권,나은채,-0.029609878,2011.0,2.0,23.0,4Q10 Review: 재매수 시점
9970,영원무역홀딩스,한국투자증권,나은채,-0.016442735,2011.0,12.0,28.0,탐방속보
10120,LS산전,한국투자증권,최문선,0.0334684537,2011.0,11.0,24.0,"2012년 key word, 선택과 집중!"
10130,고려아연,한국투자증권,최문선,0.0089392135,2011.0,1.0,14.0,지난 실적보다 생산 능력 증가에 주목할 시점 (요약)
10140,삼성중공업,한국투자증권,박민,-0.040782219,2011.0,11.0,2.0,수익성 하강구간 본격 진입
10140,삼성중공업,한국투자증권,박민,-0.051415375,2011.0,11.0,3.0,수익성 하강구간 본격 진입 (요약)
10520,현대하이스코,한국투자증권,최문선,0.0319777708,2011.0,12.0,22.0,양호한 실적이 주가 반등을 이끈다
10950,S-Oil,한국투자증권,최지혜,0.033645303,2011.0,3.0,22.0,Oil-타이밍 좋은 PX 증설
11170,롯데케미칼,한국투자증권,최지혜,0.1426355838,2011.0,10.0,10.0,탐방속보
11760,현대상사,한국투자증권,여영상,-0.024838616,2011.0,10.0,21.0,탐방속보
12330,현대모비스,한국투자증권,서성문,-0.016922229,2011.0,12.0,22.0,3Q11 review: FTA와 공급망 재구축의 수혜 전망 (요약)
12630,HDC,한국투자증권,이경자,0.0492471643,2011.0,9.0,30.0,탐방속보
12750,에스원,한국투자증권,홍종길,-0.016649702,2011.0,2.0,28.0,"시큐리티의 종결자, 상조업은 잊어라 (요약)"
12750,에스원,한국투자증권,홍종길,0.0201905386,2011.0,12.0,16.0,불안하다면
14620,성광벤드,한국투자증권,박민,0.0191341037,2011.0,12.0,15.0,다시 돌아온 전성기
14790,한라,한국투자증권,이경자,-0.03210976,2011.0,9.0,2.0,‘전주 송천’ 사업지 청약 경쟁률 평균 11:1로 1순위 마감
15760,한국전력,한국투자증권,윤희도,-0.04172942,2011.0,12.0,21.0,전기요금은 아직도 한참 더 올라야 한다
16360,삼성증권,한국투자증권,이철호,0.0251255863,2011.0,9.0,29.0,탐방속보
17670,SK텔레콤,한국투자증권,양종인,-0.020090094,2011.0,1.0,26.0,11년 수익성 개선에 주목하자
17670,SK텔레콤,한국투자증권,양종인,-0.021330582,2011.0,4.0,18.0,"4년 만의 성장성 회복, 수익성 호전에 주목"
20000,한섬,한국투자증권,나은채,0.005094967,2011.0,2.0,7.0,4Q10 Review: 사상 최대 실적으로 No.1 브랜드 경쟁력 입증!
20760,일진디스플,한국투자증권,양정훈,0.1353763457,2011.0,11.0,23.0,삼성전자향 터치스크린 점유율 확대 지
23590,다우기술,한국투자증권,이훈,-0.005527664,2011.0,1.0,19.0,기업재평가의 원년이 될 2011년
30200,KT,한국투자증권,양종인,0.0081864546,2011.0,2.0,22.0,과매도 국면은 매수 기회
30200,KT,한국투자증권,양종인,0.0473684537,2011.0,11.0,24.0,"2G 종료, 4G는 지각했으나 WiFi, WiBro의 강점 살릴 것"
30530,원익홀딩스,한국투자증권,정영우,0.091523514,2011.0,12.0,8.0,탐방속보
32640,LG유플러스,한국투자증권,양종인,0.0326705803,2011.0,12.0,21.0,4Q11 Preview: 12년부터 LTE 보급 효과가 나타난다
33630,SK브로드밴드,한국투자증권,양종인,0.024723514,2011.0,12.0,8.0,탐방속보
33780,KT&G,한국투자증권,이경주,-0.016131546,2011.0,11.0,24.0,담배 턴어라운드하면 주가 multiple이 상승한다
33780,KT&G,한국투자증권,이경주,-0.00490102,2011.0,12.0,13.0,탐방속보
34220,LG디스플레이,한국투자증권,유종우,0.1153431947,2011.0,11.0,16.0,"디스플레이 업종 top pick, 목표주가 36,000원"
35250,강원랜드,한국투자증권,홍종길,-0.01472942,2011.0,12.0,21.0,투자 적기 (요약)
35420,NAVER,한국투자증권,홍종길,0.0194168248,2011.0,3.0,17.0,탐방 보고: 검색광고 매출 성장 예상보다 높을 전망
35420,NAVER,한국투자증권,홍종길,0.0662684537,2011.0,11.0,24.0,온라인 광고와 게임 모두 좋다
35720,카카오,한국투자증권,홍종길,0.0366773997,2011.0,2.0,16.0,2011년에도 고성장 자신
35720,카카오,한국투자증권,홍종길,-0.017782219,2011.0,11.0,2.0,예상을 소폭 상회한 3분기 실적
35760,CJ ENM,한국투자증권,여영상,-0.01521521,2011.0,1.0,31.0,국내와 해외 모두 높은 성장
36460,한국가스공사,한국투자증권,윤희도,-0.052612253,2011.0,2.0,10.0,투자매력 ↓
36460,한국가스공사,한국투자증권,윤희도,0.0749763457,2011.0,11.0,23.0,이제 좋아질 일만 남았다
36570,엔씨소프트,한국투자증권,홍종길,0.0551759555,2011.0,2.0,11.0,블레이드앤소울 연내 공개서비스 예정
36570,엔씨소프트,한국투자증권,홍종길,-0.037531546,2011.0,11.0,24.0,명실상부한 글로벌 #1 MMORPG 개발사
46140,SBS콘텐츠허브,한국투자증권,김시우,0.0631301468,2011.0,12.0,20.0,컨텐츠 시장 규모 확대에 따른 수혜 예상 (요약)
51370,인터플렉스,한국투자증권,양정훈,-0.007309461,2011.0,12.0,16.0,IR 후기
51600,한전KPS,한국투자증권,윤희도,-0.022271683,2011.0,10.0,26.0,해외에서 좋은 소식이 들려야…
64960,S&T모티브,한국투자증권,서성문,-0.02064472,2011.0,8.0,29.0,탐방속보
66350,티에스엠텍,한국투자증권,강문성,-0.178454068,2011.0,9.0,28.0,"상반기 수주, 2010년 연간 수주 규모에 육박했다"
66570,LG전자,한국투자증권,장윤수,-0.043605605,2011.0,1.0,27.0,회복을 위한 에너지 축적 국면의 지속
67250,STX조선해양,한국투자증권,박민,-0.063735066,2011.0,11.0,29.0,2012년 상선시장 회복 불투명
68870,LG생명과학,한국투자증권,이정인,-0.02931521,2011.0,1.0,31.0,"4Q10 Review: 영업이익 부진, 신임 CEO효과와 파이프라인이 변수"
69620,대웅제약,한국투자증권,이정인,0.0501212748,2011.0,2.0,18.0,"양호한 외형성장, 수익성 대비 저평가 국면 진입"
69960,현대백화점,한국투자증권,여영상,-0.005837528,2011.0,1.0,21.0,"강한 소비, 호실적"
69960,현대백화점,한국투자증권,여영상,-0.045871683,2011.0,10.0,26.0,넘어야 할 산이 높다
77970,STX엔진,한국투자증권,박민,-0.054504022,2011.0,11.0,30.0,혼재된 시그널
79160,CJ CGV,한국투자증권,홍종길,-0.03471345,2011.0,1.0,28.0,"지금은 춥지만, 봄날은 온다"
79160,CJ CGV,한국투자증권,홍종길,0.0668944436,2011.0,10.0,12.0,탐방속보
84370,유진테크,한국투자증권,정영우,-0.002727272,2011.0,12.0,1.0,가장 높은 순도의 실적을 보여주는 반도체장비업체
84870,TBH글로벌,한국투자증권,나은채,-0.037084042,2011.0,12.0,6.0,탐방속보
86280,현대글로비스,한국투자증권,윤희도,-0.024327664,2011.0,1.0,19.0,4Q10 Preview: 사상 최대 분기실적 기록한 듯
86280,현대글로비스,한국투자증권,윤희도,-0.019679761,2011.0,8.0,30.0,"정몽구 회장, 글로비스 주식 131만주(3.5%) 증여"
86280,현대글로비스,한국투자증권,윤희도,0.1179019513,2011.0,11.0,1.0,3Q review: 일회성 비용인 외화환산손실로 영업이익 감소
88350,한화생명,한국투자증권,이철호,0.1644642488,2011.0,10.0,31.0,탐방속보
88390,이녹스,한국투자증권,양정훈,-0.008239876,2011.0,11.0,9.0,견조한 FPCB 소재 성장 추이 지속
90430,아모레퍼시픽,한국투자증권,이정인,-0.007665896,2011.0,12.0,15.0,좋게 볼 만한 큰 그림은 그대로
93050,LF,한국투자증권,나은채,-0.031419506,2011.0,3.0,11.0,미워도 다시 한번
95660,네오위즈,한국투자증권,홍종길,0.0453819715,2011.0,2.0,14.0,해외 매출 고성장으로 2011년에도 양호한 실적 전망
95660,네오위즈,한국투자증권,홍종길,0.0241655569,2011.0,9.0,27.0,하반기 실적 개선 + 신규 게임 출시
95720,웅진씽크빅,한국투자증권,나은채,0.0319604919,2011.0,7.0,6.0,2분기 실적 Preview
96640,멜파스,한국투자증권,양정훈,-0.130300875,2011.0,8.0,25.0,하반기-경쟁력 회복을 지켜봐야 할 시점
97230,한진중공업,한국투자증권,박민,0.0319684537,2011.0,11.0,24.0,탐방속보
103140,풍산,한국투자증권,최문선,-0.014327212,2011.0,2.0,1.0,"2011년, 성장성이 돋보인다!"
105560,KB금융,한국투자증권,유상호,-0.00383776,2011.0,5.0,19.0,불안요인 증가로 보수적 투자 관점 유지
114090,GKL,한국투자증권,홍종길,-0.246752836,2011.0,9.0,30.0,신용 공여 중단이 수익에 미치는 영향은 적어
114090,GKL,한국투자증권,홍종길,0.0059145601,2011.0,12.0,23.0,저평가와 신사업
117930,한진해운,한국투자증권,윤희도,-0.040487212,2011.0,7.0,13.0,운임 반등 vs. 차입금 증가
270,기아차,한맥투자증권,류연화,-0.030335011,2011.0,5.0,2.0,2011년 1분기 실적 Review : K5의 CAPA
660,SK하이닉스,한맥투자증권,오영보,-0.056250247,2011.0,6.0,10.0,하이닉스 신주발행 관련 시나리오 분석
660,SK하이닉스,한맥투자증권,오영보,0.039596485,2011.0,11.0,14.0,앓던 이가 빠지다
6380,카프로,한맥투자증권,이동욱,0.0949011847,2011.0,4.0,19.0,락탐 수급타이트 지속
6400,삼성SDI,한맥투자증권,이준희,-0.097703515,2011.0,11.0,14.0,불확실성에 가려진 폴리머전지의 성장성
6650,대한유화,한맥투자증권,이동욱,0.1058011847,2011.0,4.0,19.0,유화싸이클의 벤치마크
6650,대한유화,한맥투자증권,이동욱,0.026247052,2011.0,7.0,25.0,작지만 순수혈통 NCC
10060,OCI,한맥투자증권,이동욱,0.122368012,2011.0,4.0,21.0,1Q11 실적 Comments : 최대 실적 달성
10060,OCI,한맥투자증권,이동욱,0.0045882399,2011.0,10.0,25.0,3Q11 실적 : 폴리실리콘 가격 하락으로 감익
11070,LG이노텍,한맥투자증권,이준희,-0.093503515,2011.0,11.0,14.0,LED부문의 원가율 하락 가능성과 카메라모듈의 선전
11170,롯데케미칼,한맥투자증권,이동욱,0.0405758324,2011.0,11.0,4.0,규모와 세밀함의 절묘한 궁합
11780,금호석유,한맥투자증권,이동욱,-0.128462805,2011.0,4.0,27.0,이어지는 합성고무 증설
11780,금호석유,한맥투자증권,이동욱,-0.03832013,2011.0,10.0,27.0,Re-upturn
35420,NAVER,한맥투자증권,김유은,0.0763277347,2011.0,11.0,11.0,"3분기 실적 Review, 지속된 성장 확인"
35720,카카오,한맥투자증권,김유은,-0.017782219,2011.0,11.0,2.0,"다음, 3분기 실적 Review"
36830,솔브레인,한맥투자증권,오영보,-0.041303515,2011.0,11.0,14.0,돋보이는 실적가시성에 주목하라!
38060,루멘스,한맥투자증권,이준희,0.0037987581,2011.0,6.0,23.0,예상을 하회하는 LED TV 시장의 성장에 따른 수익성 저하
38060,루멘스,한맥투자증권,이준희,-0.107234443,2011.0,9.0,27.0,불황에도 비교적 견조한 실적 성장세 유지
39130,하나투어,한맥투자증권,윤상근,0.0702507592,2011.0,10.0,18.0,3분기 실적 Review
43260,성호전자,한맥투자증권,이준희,-0.036304022,2011.0,11.0,30.0,2012년 하반기에는 좋은 일이 생긴다
46890,서울반도체,한맥투자증권,이준희,-0.064403515,2011.0,11.0,14.0,"극도로 부진한 BLU, 그러나 조명용 LED는 여전히 매력적인 사업"
63080,게임빌,한맥투자증권,김유은,0.1125601238,2011.0,11.0,9.0,겨울에도 따뜻한 게임빌
66570,LG전자,한맥투자증권,이준희,0.072296485,2011.0,11.0,14.0,2Q' 12에 MC사업부문 흑자전환 예상
94190,이엘케이,한맥투자증권,이준희,-0.124874501,2011.0,6.0,9.0,견조한 실적 성장과 낮은 밸류에이션
54620,APS홀딩스,한양증권,정진관,0.030372345,2011.0,8.0,18.0,대표적 AMOLED 장비업체로 자리잡기
65270,플렉스컴,한양증권,정진관,-0.018891524,2011.0,12.0,26.0,스마트에 힘입어 성장속도 회복.
65510,휴비츠,한양증권,김연우,0.1546791595,2011.0,7.0,18.0,"실적은 기본,장. 단기 모멘텀 발생-"
90730,SIMPAC Metal,한양증권,윤관철,0.0736607432,2011.0,8.0,17.0,"2분기 양호한 실적, 주가는 저평가"
60,메리츠화재,한화투자증권,박석현,-0.012922801,2011.0,5.0,18.0,보장성 인보험 위주의 성장 전략 지속
100,유한양행,한화투자증권,정효진,-0.06701345,2011.0,1.0,28.0,4Q Review: 2011년을 바라보자
100,유한양행,한화투자증권,정효진,0.005117447,2011.0,4.0,5.0,하반기 실적개선 본격화 전망
210,대림산업,한화투자증권,이광수,0.0317754994,2011.0,1.0,24.0,실망하기엔 이르다.
270,기아차,한화투자증권,강상민,-0.02061521,2011.0,1.0,31.0,FY2010 실적확인: 형보다 나은 아우? 있다!
640,동아쏘시오홀딩스,한화투자증권,정효진,-0.013857319,2011.0,1.0,11.0,방향성은 흔들림 없다
660,SK하이닉스,한화투자증권,안성호,-0.099728642,2011.0,5.0,30.0,조심할 때와 용기를 낼 때
660,SK하이닉스,한화투자증권,안성호,0.0437099138,2011.0,6.0,7.0,잘나가던 하이닉스에 무슨 일이?
660,SK하이닉스,한화투자증권,안성호,0.0188203834,2011.0,11.0,28.0,어떻게 시스템반도체를 육성할까?
1230,동국제강,한화투자증권,김강오,-0.057918377,2011.0,3.0,7.0,양호한 실적전망으로 할인요인 축소 시점
1230,동국제강,한화투자증권,김강오,-0.070052836,2011.0,9.0,30.0,외부환경이 좋지 않다
1300,제일모직,한화투자증권,차홍선,0.0361990684,2011.0,2.0,8.0,"성장은 지속된다-전자재료, 케미칼, 면화, 중동, 멤브레인, PC"
1430,세아베스틸,한화투자증권,김강오,0.0679138121,2011.0,11.0,21.0,단기 낙폭과대는 매수의 기회
1630,종근당홀딩스,한화투자증권,정효진,0.067617447,2011.0,4.0,5.0,작지만 강하다
1740,SK네트웍스,한화투자증권,김경기,0.0642991249,2011.0,8.0,25.0,"SK네트웍스, 이번엔 직접 탄광을 운영한다!"
1740,SK네트웍스,한화투자증권,김경기,-0.014580955,2011.0,12.0,12.0,"상사업종의 떠오르는 대장주, SK 네트웍스"
1790,대한제당,한화투자증권,박종록,-0.045558101,2011.0,5.0,16.0,1차 산업의 화려한 부활이 시작된다!
1800,오리온홀딩스,한화투자증권,박종록,0.0351694208,2011.0,1.0,4.0,4Q Preview: 중국법인 성장세에 국내법인까지 가세하다!
