code,coname,house,analyst,carm,yy,mm,dd,title
4170,신세계,신영증권,서정연,0.0582093425,2012.0,11.0,12.0,2013년 유통·의류업 전망-Power Shift
5440,현대그린푸드,신영증권,서정연,-0.005090657,2012.0,11.0,12.0,2013년 유통·의류업 전망-Power Shift
9270,신원,신영증권,서정연,-0.093190657,2012.0,11.0,12.0,2013년 유통·의류업 전망-Power Shift
23530,롯데쇼핑,신영증권,서정연,0.0295093425,2012.0,11.0,12.0,2013년 유통·의류업 전망-Power Shift
28150,GS홈쇼핑,신영증권,서정연,-0.002038166,2012.0,10.0,29.0,서정연의 유통/패션 주간 브리핑
35080,인터파크홀딩스,신영증권,서정연,-0.067490657,2012.0,11.0,12.0,2013년 유통·의류업 전망-Power Shift
35760,CJ ENM,신영증권,서정연,0.0416093425,2012.0,11.0,12.0,2013년 유통·의류업 전망-Power Shift
57050,현대홈쇼핑,신영증권,서정연,-0.010190657,2012.0,11.0,12.0,2013년 유통·의류업 전망-Power Shift
69960,현대백화점,신영증권,서정연,0.0867093425,2012.0,11.0,12.0,2013년 유통·의류업 전망-Power Shift
84870,TBH글로벌,신영증권,서정연,-0.081490657,2012.0,11.0,12.0,2013년 유통·의류업 전망-Power Shift
93050,LF,신영증권,서정연,0.1210093425,2012.0,11.0,12.0,2013년 유통·의류업 전망-Power Shift
105630,한세실업,신영증권,서정연,0.0153665399,2012.0,10.0,22.0,서정연의 유통/패션 주간 브리핑
111770,영원무역,신영증권,서정연,0.0917093425,2012.0,11.0,12.0,2013년 유통·의류업 전망-Power Shift
3490,대한항공,우리투자증권,송재학,0.0406967151,2012.0,3.0,8.0,항공운송-여객 및 화물 수송량 증가세 가시화
20560,아시아나항공,우리투자증권,송재학,-0.023603285,2012.0,3.0,8.0,항공운송-여객 및 화물 수송량 증가세 가시화
39130,하나투어,유진투자증권,이우승,-0.010766901,2012.0,3.0,13.0,여행-1Q12 Preview: 수익성 개선 진행 중
80160,모두투어,유진투자증권,이우승,-0.014766901,2012.0,3.0,13.0,여행-1Q12 Preview: 수익성 개선 진행 중
810,삼성화재,이트레이드증권,이치영,-0.013168601,2012.0,3.0,27.0,보험-금리가 상승하면 어떤 보험주를 사야할까?
1450,현대해상,이트레이드증권,이치영,0.0093313995,2012.0,3.0,27.0,보험-금리가 상승하면 어떤 보험주를 사야할까?
2300,한국제지,이트레이드증권,양지혜,-0.025589603,2012.0,4.0,16.0,제지-1Q12 Preview: 전반적으로 양호한 실적 예상
2550,KB손해보험,이트레이드증권,이치영,0.0479313995,2012.0,3.0,27.0,보험-금리가 상승하면 어떤 보험주를 사야할까?
4150,한솔홀딩스,이트레이드증권,양지혜,0.0051103975,2012.0,4.0,16.0,제지-1Q12 Preview: 전반적으로 양호한 실적 예상
5830,DB손해보험,이트레이드증권,이치영,-0.009668601,2012.0,3.0,27.0,보험-금리가 상승하면 어떤 보험주를 사야할까?
9580,무림P&P,이트레이드증권,양지혜,0.0220103975,2012.0,4.0,16.0,제지-1Q12 Preview: 전반적으로 양호한 실적 예상
4940,외환은행,토러스투자증권,이창욱,0.0157168032,2012.0,12.0,24.0,"은행-예견된 주가 상승, 내년 상반기까지는 ‘GO’"
24110,기업은행,토러스투자증권,이창욱,-0.007183197,2012.0,12.0,24.0,"은행-예견된 주가 상승, 내년 상반기까지는 ‘GO’"
53000,우리금융,토러스투자증권,이창욱,0.0404168032,2012.0,12.0,24.0,"은행-예견된 주가 상승, 내년 상반기까지는 ‘GO’"
55550,신한지주,토러스투자증권,이창욱,0.0209168032,2012.0,12.0,24.0,"은행-예견된 주가 상승, 내년 상반기까지는 ‘GO’"
105560,KB금융,토러스투자증권,이창욱,-0.014883197,2012.0,12.0,24.0,"은행-예견된 주가 상승, 내년 상반기까지는 ‘GO’"
13030,하이록코리아,한화투자증권,정동익,-0.016250302,2012.0,11.0,26.0,기계(중소형주)-낙동강변 이삭줍기(Season 3)
14620,성광벤드,한화투자증권,정동익,0.0060496985,2012.0,11.0,26.0,기계(중소형주)-낙동강변 이삭줍기(Season 3)
23160,태광,한화투자증권,정동익,-0.039750302,2012.0,11.0,26.0,기계(중소형주)-낙동강변 이삭줍기(Season 3)
4370,농심,동부증권,차재헌,0.0364895347,2013.0,12.0,26.0,"음식료-가장 쉬운 결론, 곡물가격 하락에 주목"
5300,롯데칠성,동부증권,차재헌,0.0073895347,2013.0,12.0,26.0,"음식료-가장 쉬운 결론, 곡물가격 하락에 주목"
4170,신세계,신영증권,서정연,-0.033566017,2013.0,5.0,29.0,서정연의 내수 사용설명서
6730,서부T&D,신영증권,서정연,-0.017266017,2013.0,5.0,29.0,서정연의 내수 사용설명서
23530,롯데쇼핑,신영증권,서정연,0.006433983,2013.0,5.0,29.0,서정연의 내수 사용설명서
28150,GS홈쇼핑,신영증권,서정연,0.029533983,2013.0,5.0,29.0,서정연의 내수 사용설명서
57050,현대홈쇼핑,신영증권,서정연,0.006333983,2013.0,5.0,29.0,서정연의 내수 사용설명서
69960,현대백화점,신영증권,서정연,-0.028566017,2013.0,5.0,29.0,서정연의 내수 사용설명서
60,메리츠화재,신한금융투자,송인찬,0.0240850477,2013.0,12.0,19.0,손해보험-자동차보험: 변화는 긍정적
810,삼성화재,신한금융투자,송인찬,-0.000114952,2013.0,12.0,19.0,손해보험-자동차보험: 변화는 긍정적
1450,현대해상,신한금융투자,송인찬,0.0279850477,2013.0,12.0,19.0,손해보험-자동차보험: 변화는 긍정적
2550,KB손해보험,신한금융투자,송인찬,0.0041850477,2013.0,12.0,19.0,손해보험-자동차보험: 변화는 긍정적
5830,DB손해보험,신한금융투자,송인찬,0.0001850477,2013.0,12.0,19.0,손해보험-자동차보험: 변화는 긍정적
81660,휠라홀딩스,이트레이드증권,양지혜,0.003069124,2013.0,4.0,22.0,의류-주간 의류업종 점검
84870,TBH글로벌,이트레이드증권,양지혜,0.063969124,2013.0,4.0,22.0,의류-주간 의류업종 점검
93050,LF,이트레이드증권,양지혜,0.028369124,2013.0,4.0,22.0,의류-주간 의류업종 점검
24110,기업은행,키움증권,서영수,0.0220788963,2013.0,3.0,8.0,"은행-새정부 정책 진단-금융정책,규제에서 지원 중심으로"
37620,미래에셋증권,키움증권,서영수,0.0134788963,2013.0,3.0,8.0,"은행-새정부 정책 진단-금융정책,규제에서 지원 중심으로"
31430,신세계인터내셔날,하나대투증권,박종대,0.0400236689,2013.0,10.0,15.0,"의류-쌀쌀해지는 날씨, 따뜻해지는 실적"
93050,LF,하나대투증권,박종대,0.0945236689,2013.0,10.0,15.0,"의류-쌀쌀해지는 날씨, 따뜻해지는 실적"
105630,한세실업,하나대투증권,박종대,0.0516236689,2013.0,10.0,15.0,"의류-쌀쌀해지는 날씨, 따뜻해지는 실적"
24110,기업은행,하이투자증권,유상호,0.0054091448,2013.0,11.0,12.0,은행-2014년 전망: ROA 개선을 통해 leverage 핸디캡을 극복하고 valuation re-rating
138930,BNK금융지주,하이투자증권,유상호,-0.015690855,2013.0,11.0,12.0,은행-2014년 전망: ROA 개선을 통해 leverage 핸디캡을 극복하고 valuation re-rating
139130,DGB금융지주,하이투자증권,유상호,0.0021091448,2013.0,11.0,12.0,은행-2014년 전망: ROA 개선을 통해 leverage 핸디캡을 극복하고 valuation re-rating
31430,신세계인터내셔날,HMC투자증권,박종렬,0.0757952545,2014.0,12.0,2.0,유통/섬유/상사-불황의 터널을 벗어나기가 쉽지 않다
84870,TBH글로벌,HMC투자증권,박종렬,0.0070952545,2014.0,12.0,2.0,유통/섬유/상사-불황의 터널을 벗어나기가 쉽지 않다
93050,LF,HMC투자증권,박종렬,-0.018704746,2014.0,12.0,2.0,유통/섬유/상사-불황의 터널을 벗어나기가 쉽지 않다
139480,이마트,HMC투자증권,박종렬,0.0228952545,2014.0,12.0,2.0,유통/섬유/상사-불황의 터널을 벗어나기가 쉽지 않다
210,대림산업,IBK투자증권,안주원,0.0004941317,2014.0,7.0,21.0,"건설-중국자본, 한국 부동산개발사업에 +α"
720,현대건설,IBK투자증권,안주원,0.0413941317,2014.0,7.0,21.0,"건설-중국자본, 한국 부동산개발사업에 +α"
830,삼성물산,IBK투자증권,안주원,-0.002405868,2014.0,7.0,21.0,"건설-중국자본, 한국 부동산개발사업에 +α"
4170,신세계,IBK투자증권,안지영,0.0297621298,2014.0,12.0,8.0,"유통/화장품-모바일 쇼퍼의 선택, 한국의 유통지도를 변화"
12630,HDC,IBK투자증권,안주원,0.0711941317,2014.0,7.0,21.0,"건설-중국자본, 한국 부동산개발사업에 +α"
28050,삼성엔지니어링,IBK투자증권,안주원,0.0195941317,2014.0,7.0,21.0,"건설-중국자본, 한국 부동산개발사업에 +α"
115390,락앤락,IBK투자증권,안지영,0.1057621298,2014.0,12.0,8.0,"유통/화장품-모바일 쇼퍼의 선택, 한국의 유통지도를 변화"
139480,이마트,IBK투자증권,안지영,0.0051621298,2014.0,12.0,8.0,"유통/화장품-모바일 쇼퍼의 선택, 한국의 유통지도를 변화"
9830,한화솔루션,KB투자증권,박재철,0.00196544,2014.0,3.0,17.0,정유/화학-Weekly: 정유/화학 시황
10950,S-Oil,KB투자증권,박재철,-0.02963456,2014.0,3.0,17.0,정유/화학-Weekly: 정유/화학 시황
11170,롯데케미칼,KB투자증권,박재철,-0.01873456,2014.0,3.0,17.0,정유/화학-Weekly: 정유/화학 시황
11780,금호석유,KB투자증권,박재철,-0.01563456,2014.0,3.0,17.0,정유/화학-Weekly: 정유/화학 시황
11790,SKC,KB투자증권,박재철,0.03006544,2014.0,3.0,17.0,정유/화학-Weekly: 정유/화학 시황
69260,휴켐스,KB투자증권,박재철,0.02166544,2014.0,3.0,17.0,정유/화학-Weekly: 정유/화학 시황
96770,SK이노베이션,KB투자증권,박재철,-0.03023456,2014.0,3.0,17.0,정유/화학-Weekly: 정유/화학 시황
60,메리츠화재,KDB대우증권,정길원,-0.040255785,2014.0,4.0,2.0,보험/증권-금융업종 M&A : 이해와 대응
1450,현대해상,KDB대우증권,정길원,-0.037455785,2014.0,4.0,2.0,보험/증권-금융업종 M&A : 이해와 대응
2550,KB손해보험,KDB대우증권,정길원,-0.035655785,2014.0,4.0,2.0,보험/증권-금융업종 M&A : 이해와 대응
3540,대신증권,KDB대우증권,정길원,0.0306442152,2014.0,4.0,2.0,보험/증권-금융업종 M&A : 이해와 대응
5830,DB손해보험,KDB대우증권,정길원,-0.031655785,2014.0,4.0,2.0,보험/증권-금융업종 M&A : 이해와 대응
37620,미래에셋증권,KDB대우증권,정길원,-0.049255785,2014.0,4.0,2.0,보험/증권-금융업종 M&A : 이해와 대응
88350,한화생명,KDB대우증권,정길원,-0.003255785,2014.0,4.0,2.0,보험/증권-금융업종 M&A : 이해와 대응
93050,LF,KDB대우증권,함승희,-0.018704746,2014.0,12.0,2.0,"패션-좁아지는 땅, 짙어지는 어둠"
111770,영원무역,KDB대우증권,함승희,0.0297952545,2014.0,12.0,2.0,"패션-좁아지는 땅, 짙어지는 어둠"
150,두산,KTB투자증권,오진원,0.0264870063,2014.0,12.0,4.0,지주회사-중소 지주회사 투자 매력도 재점검
3550,LG,KTB투자증권,오진원,-0.004012994,2014.0,12.0,4.0,지주회사-중소 지주회사 투자 매력도 재점검
6280,녹십자,KTB투자증권,이혜린,0.0522115934,2014.0,10.0,16.0,제약-9월 원외처방: 2분기 연속 내수 처방시장 성장 Flat
10620,현대미포조선,KTB투자증권,이강록,-0.09251408,2014.0,7.0,30.0,조선-조선산업에 변화가 찾아올 것
17670,SK텔레콤,KTB투자증권,송재경,-0.00793532,2014.0,3.0,4.0,통신서비스-2월 번호이동: 지난 경쟁보다 향후 안정에 무게 둘 때
17670,SK텔레콤,KTB투자증권,송재경,0.0427229778,2014.0,7.0,2.0,"통신서비스-6월 번호이동: 경쟁 안정화 국면, 2Q 실적개선 유효"
30200,KT,KTB투자증권,송재경,-0.01923532,2014.0,3.0,4.0,통신서비스-2월 번호이동: 지난 경쟁보다 향후 안정에 무게 둘 때
30200,KT,KTB투자증권,송재경,0.0237229778,2014.0,7.0,2.0,"통신서비스-6월 번호이동: 경쟁 안정화 국면, 2Q 실적개선 유효"
32640,LG유플러스,KTB투자증권,송재경,-0.06193532,2014.0,3.0,4.0,통신서비스-2월 번호이동: 지난 경쟁보다 향후 안정에 무게 둘 때
32640,LG유플러스,KTB투자증권,송재경,0.0039229778,2014.0,7.0,2.0,"통신서비스-6월 번호이동: 경쟁 안정화 국면, 2Q 실적개선 유효"
33630,SK브로드밴드,KTB투자증권,송재경,-0.05963532,2014.0,3.0,4.0,통신서비스-2월 번호이동: 지난 경쟁보다 향후 안정에 무게 둘 때
33630,SK브로드밴드,KTB투자증권,송재경,-0.017477022,2014.0,7.0,2.0,"통신서비스-6월 번호이동: 경쟁 안정화 국면, 2Q 실적개선 유효"
97230,한진중공업,KTB투자증권,이강록,-0.04161408,2014.0,7.0,30.0,조선-조선산업에 변화가 찾아올 것
128940,한미약품,KTB투자증권,이혜린,-0.015288407,2014.0,10.0,16.0,제약-9월 원외처방: 2분기 연속 내수 처방시장 성장 Flat
9830,한화솔루션,NH농협증권,최지환,-0.027427413,2014.0,2.0,24.0,"태양광-14년, 태양광 기업의 턴어라운드 해"
10060,OCI,NH농협증권,최지환,0.0100725868,2014.0,2.0,24.0,"태양광-14년, 태양광 기업의 턴어라운드 해"
36570,엔씨소프트,NH농협증권,김진구,-0.091560666,2014.0,5.0,19.0,인터넷/게임-온라인게임 Review: 멀티플랫폼과 신작
63080,게임빌,NH농협증권,김진구,0.1485466547,2014.0,9.0,29.0,인터넷/게임-파도가 아닌 바람을 봐라
78340,컴투스,NH농협증권,김진구,0.2141466547,2014.0,9.0,29.0,인터넷/게임-파도가 아닌 바람을 봐라
95660,네오위즈,NH농협증권,김진구,-0.073060666,2014.0,5.0,19.0,인터넷/게임-온라인게임 Review: 멀티플랫폼과 신작
95910,에스에너지,NH농협증권,최지환,-0.016327413,2014.0,2.0,24.0,"태양광-14년, 태양광 기업의 턴어라운드 해"
53000,우리금융,교보증권,황석규,-0.041127413,2014.0,2.0,24.0,은행-우리금융 분할여부에 따른 은행주 투자전략
55550,신한지주,교보증권,황석규,0.0119725868,2014.0,2.0,24.0,은행-우리금융 분할여부에 따른 은행주 투자전략
86790,하나금융지주,교보증권,황석규,0.0149725868,2014.0,2.0,24.0,은행-우리금융 분할여부에 따른 은행주 투자전략
105560,KB금융,교보증권,황석규,0.0307725868,2014.0,2.0,24.0,은행-우리금융 분할여부에 따른 은행주 투자전략
9540,한국조선해양,대신증권,전재천,-0.013398315,2014.0,1.0,6.0,조선-2014년 조선사 사업계획 정리
10140,삼성중공업,대신증권,전재천,0.0175016852,2014.0,1.0,6.0,조선-2014년 조선사 사업계획 정리
39130,하나투어,대신증권,김윤진,0.0422120221,2014.0,11.0,11.0,레저/엔터-마카오 반등 근거와 한국 카지노
42660,대우조선해양,대신증권,전재천,0.0728016852,2014.0,1.0,6.0,조선-2014년 조선사 사업계획 정리
121440,골프존뉴딘홀딩스,대신증권,김윤진,-0.060487978,2014.0,11.0,11.0,레저/엔터-마카오 반등 근거와 한국 카지노
4170,신세계,동부증권,차재헌,0.038258113,2014.0,1.0,29.0,유통-부동산발 훈풍
4370,농심,동부증권,차재헌,-0.038263149,2014.0,12.0,1.0,음식료-아픈만큼 성숙해진다
5180,빙그레,동부증권,차재헌,0.0225368513,2014.0,12.0,1.0,음식료-아픈만큼 성숙해진다
139480,이마트,동부증권,차재헌,0.065058113,2014.0,1.0,29.0,유통-부동산발 훈풍
100,유한양행,동양증권,김미현,-0.022394379,2014.0,2.0,18.0,제약/바이오-1월 원외처방: 중간의 성적
3450,현대증권,동양증권,원재웅,0.1052771604,2014.0,3.0,3.0,"증권-계륵. 그러나, 바닥은 맞음"
5940,NH투자증권,동양증권,원재웅,0.0062771604,2014.0,3.0,3.0,"증권-계륵. 그러나, 바닥은 맞음"
6280,녹십자,동양증권,김미현,-0.009794379,2014.0,2.0,18.0,제약/바이오-1월 원외처방: 중간의 성적
11170,롯데케미칼,동양증권,황규원,-0.086231971,2014.0,3.0,11.0,Chemical Alarm-단기 바닥 통과중
11780,금호석유,동양증권,황규원,-0.038631971,2014.0,3.0,11.0,Chemical Alarm-단기 바닥 통과중
11790,SKC,동양증권,황규원,-0.012531971,2014.0,3.0,11.0,Chemical Alarm-단기 바닥 통과중
16360,삼성증권,동양증권,원재웅,0.0198771604,2014.0,3.0,3.0,"증권-계륵. 그러나, 바닥은 맞음"
37620,미래에셋증권,동양증권,원재웅,0.1228771604,2014.0,3.0,3.0,"증권-계륵. 그러나, 바닥은 맞음"
39490,키움증권,동양증권,원재웅,0.0522771604,2014.0,3.0,3.0,"증권-계륵. 그러나, 바닥은 맞음"
51910,LG화학,동양증권,황규원,-0.024931971,2014.0,3.0,11.0,Chemical Alarm-단기 바닥 통과중
69260,휴켐스,동양증권,황규원,0.046468029,2014.0,3.0,11.0,Chemical Alarm-단기 바닥 통과중
71050,한국금융지주,동양증권,원재웅,-0.00832284,2014.0,3.0,3.0,"증권-계륵. 그러나, 바닥은 맞음"
86900,메디톡스,동양증권,김미현,-0.020794379,2014.0,2.0,18.0,제약/바이오-1월 원외처방: 중간의 성적
96770,SK이노베이션,동양증권,황규원,-0.020831971,2014.0,3.0,11.0,Chemical Alarm-단기 바닥 통과중
102940,코오롱생명과학,동양증권,김미현,0.0282056208,2014.0,2.0,18.0,제약/바이오-1월 원외처방: 중간의 성적
120110,코오롱인더,동양증권,황규원,-0.007831971,2014.0,3.0,11.0,Chemical Alarm-단기 바닥 통과중
128940,한미약품,동양증권,김미현,-0.041894379,2014.0,2.0,18.0,제약/바이오-1월 원외처방: 중간의 성적
4170,신세계,메리츠종금증권,유주연,0.0430211982,2014.0,1.0,24.0,"유통-12월 매출동향: 대형마트 -5.7%, 백화점 -0.3%"
7070,GS리테일,메리츠종금증권,유주연,-0.002326477,2014.0,1.0,14.0,유통/의류-4Q 실적: 2% 부족한 느낌
20000,한섬,메리츠종금증권,유주연,-0.054926477,2014.0,1.0,14.0,유통/의류-4Q 실적: 2% 부족한 느낌
23530,롯데쇼핑,메리츠종금증권,유주연,-0.021326477,2014.0,1.0,14.0,유통/의류-4Q 실적: 2% 부족한 느낌
35760,CJ ENM,메리츠종금증권,유주연,0.0300211982,2014.0,1.0,24.0,"유통-12월 매출동향: 대형마트 -5.7%, 백화점 -0.3%"
111770,영원무역,메리츠종금증권,유주연,0.0041211982,2014.0,1.0,24.0,"유통-12월 매출동향: 대형마트 -5.7%, 백화점 -0.3%"
660,SK하이닉스,미래에셋증권,도현우,0.0035771604,2014.0,3.0,3.0,"IT-Apple, 차량용 iOS 발표 계획"
5930,삼성전자,미래에셋증권,도현우,-0.01042284,2014.0,3.0,3.0,"IT-Apple, 차량용 iOS 발표 계획"
9150,삼성전기,미래에셋증권,조진호,-0.00223532,2014.0,3.0,4.0,IT 핸드셋-MWC2014: 사물인터넷(IoT) 시대의 개막
9830,한화솔루션,미래에셋증권,권영배,0.0023771604,2014.0,3.0,3.0,정유-It’s time
10950,S-Oil,미래에셋증권,권영배,-0.02612284,2014.0,3.0,3.0,정유-It’s time
11070,LG이노텍,미래에셋증권,조진호,0.0376646795,2014.0,3.0,4.0,IT 핸드셋-MWC2014: 사물인터넷(IoT) 시대의 개막
11170,롯데케미칼,미래에셋증권,권영배,-0.04002284,2014.0,3.0,3.0,정유-It’s time
11780,금호석유,미래에셋증권,권영배,-0.02842284,2014.0,3.0,3.0,정유-It’s time
51910,LG화학,미래에셋증권,권영배,-0.03912284,2014.0,3.0,3.0,정유-It’s time
66570,LG전자,미래에셋증권,조진호,0.0054646795,2014.0,3.0,4.0,IT 핸드셋-MWC2014: 사물인터넷(IoT) 시대의 개막
69260,휴켐스,미래에셋증권,권영배,-0.01012284,2014.0,3.0,3.0,정유-It’s time
78930,GS,미래에셋증권,권영배,-0.01882284,2014.0,3.0,3.0,정유-It’s time
96640,멜파스,미래에셋증권,조진호,-0.04793532,2014.0,3.0,4.0,IT 핸드셋-MWC2014: 사물인터넷(IoT) 시대의 개막
96770,SK이노베이션,미래에셋증권,권영배,-0.02782284,2014.0,3.0,3.0,정유-It’s time
60,메리츠화재,삼성증권,장효선,0.0144609869,2014.0,8.0,26.0,보험-폭우보다는 규제 및 요율 변화에 주목
810,삼성화재,삼성증권,장효선,0.0120609869,2014.0,8.0,26.0,보험-폭우보다는 규제 및 요율 변화에 주목
1450,현대해상,삼성증권,장효선,-0.036139013,2014.0,8.0,26.0,보험-폭우보다는 규제 및 요율 변화에 주목
2550,KB손해보험,삼성증권,장효선,0.0331609869,2014.0,8.0,26.0,보험-폭우보다는 규제 및 요율 변화에 주목
3450,현대증권,삼성증권,장효선,0.0668646795,2014.0,3.0,4.0,"증권-百尺竿頭에서 답을 얻다- 生卽死, 死卽生"
3490,대한항공,삼성증권,박은경,0.0594289858,2014.0,3.0,10.0,항공-2월 인천공항 실적-여객과 화물 수요 모두 완만히 회복 중
4370,농심,삼성증권,양일우,0.0200894436,2014.0,1.0,10.0,음식료-4분기 음식료 실적 preview
4370,농심,삼성증권,양일우,-0.02231178,2014.0,12.0,5.0,2015 증시 및 산업전망
4990,롯데지주,삼성증권,양일우,0.0078894436,2014.0,1.0,10.0,음식료-4분기 음식료 실적 preview
4990,롯데지주,삼성증권,양일우,-0.02391178,2014.0,12.0,5.0,2015 증시 및 산업전망
5180,빙그레,삼성증권,양일우,-0.014710556,2014.0,1.0,10.0,음식료-4분기 음식료 실적 preview
5300,롯데칠성,삼성증권,양일우,0.0289894436,2014.0,1.0,10.0,음식료-4분기 음식료 실적 preview
5830,DB손해보험,삼성증권,장효선,-0.000039013,2014.0,8.0,26.0,보험-폭우보다는 규제 및 요율 변화에 주목
6650,대한유화,삼성증권,김승우,0.013143565,2014.0,2.0,17.0,"화학/에너지-중국 NDRC 미팅 후기: 석탄, 연료에서 원료로"
9150,삼성전기,삼성증권,조성은,0.0337633267,2014.0,2.0,28.0,Tech-MWC 후기와 시사점
11170,롯데케미칼,삼성증권,김승우,-0.040556435,2014.0,2.0,17.0,"화학/에너지-중국 NDRC 미팅 후기: 석탄, 연료에서 원료로"
11790,SKC,삼성증권,김승우,-0.017910556,2014.0,1.0,10.0,석유정제/화학-태양광 > 석유화학 > 석유정제
12320,경동인베스트,삼성증권,범수진,-0.010743064,2014.0,5.0,31.0,"도시가스-1Q13 실적, 대체로 평이한 수준"
12320,경동인베스트,삼성증권,범수진,0.0535882202,2014.0,12.0,5.0,2015 증시 및 산업전망
15350,부산가스,삼성증권,범수진,0.0004569359,2014.0,5.0,31.0,"도시가스-1Q13 실적, 대체로 평이한 수준"
15360,예스코홀딩스,삼성증권,범수진,-0.007843064,2014.0,5.0,31.0,"도시가스-1Q13 실적, 대체로 평이한 수준"
15360,예스코홀딩스,삼성증권,범수진,-0.00321178,2014.0,12.0,5.0,2015 증시 및 산업전망
17390,서울가스,삼성증권,범수진,0.0366569359,2014.0,5.0,31.0,"도시가스-1Q13 실적, 대체로 평이한 수준"
17390,서울가스,삼성증권,범수진,-0.08951178,2014.0,12.0,5.0,2015 증시 및 산업전망
20560,아시아나항공,삼성증권,박은경,0.0178289858,2014.0,3.0,10.0,항공-2월 인천공항 실적-여객과 화물 수요 모두 완만히 회복 중
31430,신세계인터내셔날,삼성증권,남옥진,-0.02981178,2014.0,12.0,5.0,2015 증시 및 산업전망
33780,KT&G,삼성증권,양일우,-0.009810556,2014.0,1.0,10.0,음식료-4분기 음식료 실적 preview
51500,CJ프레시웨이,삼성증권,양일우,-0.01871178,2014.0,12.0,5.0,2015 증시 및 산업전망
51910,LG화학,삼성증권,김승우,-0.020556435,2014.0,2.0,17.0,"화학/에너지-중국 NDRC 미팅 후기: 석탄, 연료에서 원료로"
58470,리노공업,삼성증권,장정훈,0.0544882202,2014.0,12.0,5.0,2015 증시 및 산업전망
66570,LG전자,삼성증권,조성은,-0.007136673,2014.0,2.0,28.0,Tech-MWC 후기와 시사점
69260,휴켐스,삼성증권,김승우,-0.049610556,2014.0,1.0,10.0,석유정제/화학-태양광 > 석유화학 > 석유정제
71050,한국금융지주,삼성증권,장효선,-0.00763532,2014.0,3.0,4.0,"증권-百尺竿頭에서 답을 얻다- 生卽死, 死卽生"
90460,비에이치,삼성증권,이종욱,0.0999882202,2014.0,12.0,5.0,2015 증시 및 산업전망
91700,파트론,삼성증권,조성은,0.0428633267,2014.0,2.0,28.0,Tech-MWC 후기와 시사점
93050,LF,삼성증권,남옥진,-0.00411178,2014.0,12.0,5.0,2015 증시 및 산업전망
108320,실리콘웍스,삼성증권,이종욱,0.0552882202,2014.0,12.0,5.0,2015 증시 및 산업전망
270,기아차,신영증권,이형실,0.0008646795,2014.0,3.0,4.0,자동차-2월 실영업일수 증가와 생산능력 확대 효과 나타남
4020,현대제철,신영증권,조강운,-0.159443992,2014.0,2.0,26.0,철강-내수 자동차강판 가격할인 관련
5380,현대차,신영증권,이형실,-0.00093532,2014.0,3.0,4.0,자동차-2월 실영업일수 증가와 생산능력 확대 효과 나타남
5490,POSCO,신영증권,조강운,-0.031143992,2014.0,2.0,26.0,철강-내수 자동차강판 가격할인 관련
9540,한국조선해양,신영증권,엄경아,0.0070181547,2014.0,12.0,15.0,조선-더 나빠질 것도 없다
10620,현대미포조선,신영증권,엄경아,0.0304181547,2014.0,12.0,15.0,조선-더 나빠질 것도 없다
17670,SK텔레콤,신영증권,최윤미,0.0076059091,2014.0,9.0,25.0,"통신서비스-단통법, 시장 안정화 효과 유효"
17960,한국카본,신영증권,엄경아,0.1014181547,2014.0,12.0,15.0,조선-더 나빠질 것도 없다
30200,KT,신영증권,최윤미,-0.024294091,2014.0,9.0,25.0,"통신서비스-단통법, 시장 안정화 효과 유효"
33500,동성화인텍,신영증권,엄경아,0.0036181547,2014.0,12.0,15.0,조선-더 나빠질 것도 없다
33630,SK브로드밴드,신영증권,최윤미,0.0663059091,2014.0,9.0,25.0,"통신서비스-단통법, 시장 안정화 효과 유효"
81660,휠라홀딩스,신영증권,서정연,0.0373181547,2014.0,12.0,15.0,"섬유의복-Fashion in China, Made in Vietnam"
90370,메타랩스,신영증권,서정연,-0.029283189,2014.0,11.0,14.0,"섬유의복-Fashion in China, Made in Vietnam"
93050,LF,신영증권,서정연,0.0662168111,2014.0,11.0,14.0,"섬유의복-Fashion in China, Made in Vietnam"
111770,영원무역,신영증권,서정연,-0.025483189,2014.0,11.0,14.0,"섬유의복-Fashion in China, Made in Vietnam"
60,메리츠화재,신한금융투자,송인찬,-0.001587197,2014.0,1.0,13.0,손해보험-긍정적인 부분도 많다
370,한화손해보험,신한금융투자,송인찬,0.0537128031,2014.0,1.0,13.0,손해보험-긍정적인 부분도 많다
810,삼성화재,신한금융투자,송인찬,-0.010087197,2014.0,1.0,13.0,손해보험-긍정적인 부분도 많다
1450,현대해상,신한금융투자,송인찬,-0.017787197,2014.0,1.0,13.0,손해보험-긍정적인 부분도 많다
3540,대신증권,신한금융투자,손미지,-0.020640928,2014.0,8.0,18.0,증권-굶어 죽으란 법은 없다
5830,DB손해보험,신한금융투자,송인찬,-0.035787197,2014.0,1.0,13.0,손해보험-긍정적인 부분도 많다
16360,삼성증권,신한금융투자,손미지,-0.051640928,2014.0,8.0,18.0,증권-굶어 죽으란 법은 없다
30210,KTB투자증권,신한금융투자,손미지,-0.100240928,2014.0,8.0,18.0,증권-굶어 죽으란 법은 없다
37620,미래에셋증권,신한금융투자,손미지,-0.032340928,2014.0,8.0,18.0,증권-굶어 죽으란 법은 없다
5950,이수화학,아이엠투자증권,박건태,-0.01453454,2014.0,3.0,18.0,IM Chemical Weekly
9830,한화솔루션,아이엠투자증권,박건태,-0.03143454,2014.0,3.0,18.0,IM Chemical Weekly
